transaction_id,client_id,symbol,transaction_date,type,quantity,price,amount
T113517,C10147,JNJ,2023-12-23,Sell,182,181.72,33073.19
T113518,C10156,AAPL,2020-03-05,Sell,142,148.61,21102.71
T113519,C10880,GOOGL,2023-05-07,Sell,43,148.02,6364.7
T113520,C10481,AMZN,2020-10-30,Sell,102,129.08,13166.36
T113521,C10943,TSLA,2023-02-09,Buy,124,176.9,21935.18
T113522,C10033,BRK.B,2020-04-11,Sell,6,249.6,1497.61
T113523,C10523,BRK.B,2022-04-23,Buy,31,340.22,10546.78
T113524,C10718,AAPL,2023-03-26,Sell,88,157.41,13851.78
T113525,C10741,MSFT,2021-04-17,Buy,74,272.92,20195.82
T113526,C10270,AMZN,2020-06-01,Sell,161,125.82,20256.58
T113527,C10153,BRK.B,2022-01-31,Buy,30,344.59,10337.74
T113528,C10112,TSLA,2023-01-27,Buy,196,189.36,37113.6
T113529,C10484,NVDA,2020-01-09,Sell,140,363.74,50923.95
T113530,C10002,GOOGL,2023-01-25,Buy,139,116.2,16152.11
T113531,C10449,NVDA,2022-09-08,Sell,198,423.14,83780.77
T113532,C10320,MSFT,2022-08-22,Sell,147,232.26,34142.7
T113533,C10620,AAPL,2022-01-29,Buy,70,171.64,12014.85
T113534,C10433,AAPL,2020-07-25,Buy,20,143.42,2868.4
T113535,C10831,JNJ,2022-10-31,Buy,37,188.26,6965.56
T113536,C10074,NVDA,2023-08-31,Buy,18,458.24,8248.39
T113537,C10109,GOOGL,2020-12-20,Sell,81,112.23,9090.29
T113538,C10663,V,2024-03-19,Sell,145,255.43,37037.87
T113539,C10906,MSFT,2023-08-04,Buy,147,322.95,47473.15
T113540,C10100,TSLA,2024-03-25,Sell,61,224.24,13678.81
T113541,C10438,V,2023-11-26,Buy,59,257.08,15167.79
T113542,C10045,TSLA,2022-04-30,Buy,2,174.99,349.97
T113543,C10095,JNJ,2020-06-09,Sell,25,131.56,3289.04
T113544,C10386,AAPL,2024-01-10,Buy,197,148.98,29348.71
T113545,C10182,AMZN,2022-02-21,Sell,168,124.07,20844.42
T113546,C10439,BRK.B,2025-10-08,Buy,141,307.77,43395.11
T113547,C10701,AMZN,2022-07-09,Sell,134,140.91,18882.05
T113548,C10069,NVDA,2025-05-11,Sell,85,331.5,28177.28
T113549,C10864,JNJ,2020-01-28,Buy,7,164.23,1149.61
T113550,C10801,TSLA,2024-05-14,Buy,32,219.41,7021.28
T113551,C10418,TSLA,2024-01-01,Sell,119,166.9,19860.71
T113552,C10663,BRK.B,2022-02-17,Sell,83,327.54,27185.74
T113553,C10612,V,2023-09-15,Sell,95,262.57,24944.25
T113554,C10682,MSFT,2022-04-23,Sell,152,328.98,50004.65
T113555,C10678,V,2022-09-07,Sell,114,234.41,26722.49
T113556,C10916,V,2023-08-20,Sell,26,252.1,6554.54
T113557,C10638,AMZN,2020-12-03,Sell,115,128.4,14765.62
T113558,C10643,AMZN,2020-10-06,Sell,103,142.03,14629.53
T113559,C10583,GOOGL,2021-12-09,Sell,38,121.62,4621.4
T113560,C10086,AAPL,2025-04-16,Buy,17,170.67,2901.34
T113561,C10701,NVDA,2024-09-30,Buy,190,349.84,66470.44
T113562,C10650,BRK.B,2020-05-14,Sell,151,314.43,47478.7
T113563,C10595,JNJ,2022-04-21,Buy,88,135.16,11893.72
T113564,C10838,NVDA,2020-05-21,Buy,12,432.79,5193.52
T113565,C10171,BRK.B,2024-12-09,Sell,200,242.23,48445.92
T113566,C10770,BRK.B,2020-12-13,Sell,194,263.83,51183.54
T113567,C10498,NVDA,2020-06-27,Buy,86,347.23,29861.58
T113568,C10521,AMZN,2020-05-08,Buy,48,100.33,4815.89
T113569,C10949,NVDA,2023-12-31,Sell,8,423.78,3390.22
T113570,C10341,JPM,2023-04-08,Buy,36,112.56,4052.18
T113571,C10710,AMZN,2024-07-31,Sell,110,138.61,15246.97
T113572,C10285,TSLA,2021-12-13,Buy,95,193.18,18351.87
T113573,C10833,TSLA,2020-03-04,Buy,4,199.76,799.03
T113574,C10141,AAPL,2022-08-23,Sell,53,136.57,7238.22
T113575,C10111,JNJ,2024-12-18,Buy,90,188.43,16958.65
T113576,C10053,V,2025-09-29,Sell,10,237.3,2372.97
T113577,C10292,MSFT,2025-11-17,Sell,188,272.93,51311.38
T113578,C10704,AAPL,2025-11-20,Buy,130,131.31,17069.86
T113579,C10577,NVDA,2024-07-08,Buy,4,460.35,1841.4
T113580,C10946,V,2022-03-22,Sell,53,176.47,9353.14
T113581,C10562,TSLA,2021-09-10,Buy,89,201.78,17958.42
T113582,C10440,JPM,2023-07-29,Buy,128,141.42,18101.41
T113583,C10469,V,2021-09-09,Sell,40,236.25,9450.14
T113584,C10953,GOOGL,2024-08-12,Sell,176,120.75,21251.26
T113585,C10158,JNJ,2025-01-06,Buy,141,147.75,20832.7
T113586,C10014,GOOGL,2023-07-25,Sell,50,155.75,7787.49
T113587,C10588,V,2020-04-20,Sell,84,211.89,17799.15
T113588,C10045,AMZN,2024-09-24,Buy,117,134.69,15759.23
T113589,C10846,JPM,2025-07-09,Sell,151,147.1,22211.44
T113590,C10333,TSLA,2021-11-02,Buy,110,219.65,24161.58
T113591,C10400,JNJ,2022-06-03,Buy,31,130.56,4047.26
T113592,C10228,V,2023-05-19,Buy,154,254.54,39198.39
T113593,C10442,AAPL,2025-03-05,Sell,63,156.77,9876.58
T113594,C10491,MSFT,2021-02-17,Sell,170,276.9,47072.92
T113595,C10742,GOOGL,2023-10-01,Sell,147,124.04,18233.59
T113596,C10665,TSLA,2024-03-26,Sell,31,163.87,5079.91
T113597,C10289,GOOGL,2025-09-07,Buy,153,132.08,20207.54
T113598,C10469,JNJ,2025-11-26,Sell,72,190.59,13722.18
T113599,C10855,NVDA,2022-12-30,Buy,11,433.62,4769.86
T113600,C10415,TSLA,2020-07-07,Buy,107,219.84,23522.51
T113601,C10775,JNJ,2020-01-05,Sell,28,137.78,3857.8
T113602,C10396,BRK.B,2021-05-25,Sell,21,329.0,6909.02
T113603,C10784,BRK.B,2024-05-24,Buy,174,320.92,55839.41
T113604,C10284,TSLA,2022-12-16,Sell,185,215.06,39785.33
T113605,C10118,AMZN,2023-01-01,Sell,115,103.27,11875.72
T113606,C10092,JPM,2023-08-01,Buy,1,124.46,124.46
T113607,C10830,JPM,2020-10-08,Sell,144,143.12,20608.99
T113608,C10653,AAPL,2025-02-23,Sell,16,150.57,2409.16
T113609,C10442,JPM,2025-10-31,Sell,117,156.47,18306.78
T113610,C10823,JPM,2025-05-24,Buy,44,120.68,5309.7
T113611,C10193,BRK.B,2021-05-09,Buy,89,304.9,27136.05
T113612,C10123,BRK.B,2020-05-15,Buy,60,256.48,15388.76
T113613,C10948,AMZN,2023-09-22,Buy,89,143.17,12742.29
T113614,C10955,AMZN,2023-08-31,Buy,197,139.58,27497.45
T113615,C10788,JNJ,2020-10-29,Buy,73,156.54,11427.55
T113616,C10479,AMZN,2020-10-15,Buy,165,138.45,22844.05
T113617,C10938,AAPL,2020-09-11,Buy,31,120.58,3737.89
T113618,C10195,BRK.B,2022-07-07,Buy,67,293.28,19649.48
T113619,C10294,AMZN,2022-09-23,Sell,54,120.46,6504.77
T113620,C10219,JPM,2021-03-28,Sell,120,161.84,19421.07
T113621,C10127,BRK.B,2022-08-10,Buy,82,299.15,24530.27
T113622,C10271,JPM,2021-03-17,Buy,61,129.25,7884.5
T113623,C10797,JNJ,2025-02-16,Buy,8,138.55,1108.37
T113624,C10098,GOOGL,2025-11-30,Sell,76,125.74,9556.52
T113625,C10569,GOOGL,2025-11-09,Buy,63,113.65,7159.9
T113626,C10221,NVDA,2025-04-10,Buy,199,386.45,76904.19
T113627,C10300,JPM,2021-06-05,Sell,125,134.37,16796.5
T113628,C10962,AMZN,2021-11-24,Buy,104,115.85,12048.16
T113629,C10998,NVDA,2023-01-03,Buy,132,365.88,48296.02
T113630,C10922,NVDA,2022-08-21,Buy,118,477.16,56305.44
T113631,C10804,BRK.B,2021-04-15,Sell,92,357.6,32899.48
T113632,C10695,GOOGL,2022-12-24,Sell,67,126.22,8456.5
T113633,C10934,JNJ,2022-08-17,Sell,106,176.33,18690.71
T113634,C10499,JPM,2024-12-31,Buy,101,113.7,11483.65
T113635,C10948,AMZN,2024-06-28,Buy,180,114.14,20544.7
T113636,C10626,AAPL,2021-05-17,Sell,126,138.92,17504.14
T113637,C10825,NVDA,2021-03-11,Buy,120,452.28,54273.58
T113638,C10440,V,2020-06-21,Buy,136,240.12,32656.89
T113639,C10937,NVDA,2023-09-19,Buy,187,424.16,79318.44
T113640,C10193,AMZN,2022-11-30,Buy,34,114.43,3890.73
T113641,C10968,MSFT,2020-09-28,Buy,16,290.35,4645.67
T113642,C10053,JNJ,2020-08-16,Buy,178,142.09,25291.88
T113643,C10297,TSLA,2020-04-12,Buy,173,215.91,37351.96
T113644,C10773,AMZN,2025-10-10,Buy,65,110.2,7162.68
T113645,C10237,BRK.B,2023-05-28,Sell,120,324.77,38971.93
T113646,C10000,GOOGL,2024-06-19,Sell,8,118.3,946.41
T113647,C10397,MSFT,2022-02-14,Sell,81,275.88,22346.46
T113648,C10892,JNJ,2020-11-02,Sell,23,161.78,3720.92
T113649,C10168,V,2021-01-14,Sell,57,236.04,13454.04
T113650,C10619,NVDA,2024-07-20,Sell,76,477.81,36313.92
T113651,C10691,JPM,2022-11-08,Buy,173,147.97,25599.2
T113652,C10493,JPM,2022-07-05,Sell,48,130.82,6279.16
T113653,C10926,GOOGL,2024-01-10,Buy,130,125.95,16373.11
T113654,C10184,MSFT,2020-10-26,Buy,69,271.08,18704.36
T113655,C10035,V,2024-03-23,Buy,69,228.56,15770.61
T113656,C10441,BRK.B,2022-12-11,Buy,198,253.62,50217.05
T113657,C10546,TSLA,2024-10-18,Buy,196,206.57,40488.6
T113658,C10145,AAPL,2022-07-01,Sell,173,164.92,28531.68
T113659,C10687,BRK.B,2022-03-31,Sell,132,279.52,36896.96
T113660,C10098,V,2020-10-01,Sell,25,233.9,5847.61
T113661,C10258,JNJ,2022-11-30,Sell,87,135.82,11816.5
T113662,C10029,JNJ,2024-01-05,Buy,46,143.14,6584.55
T113663,C10920,NVDA,2021-09-08,Sell,157,363.42,57056.3
T113664,C10815,AMZN,2021-08-09,Sell,171,127.92,21873.9
T113665,C10877,GOOGL,2024-12-18,Sell,15,121.84,1827.62
T113666,C10272,AAPL,2021-09-24,Buy,149,166.42,24796.08
T113667,C10233,AMZN,2024-02-04,Buy,194,102.48,19880.25
T113668,C10466,V,2025-05-20,Sell,40,262.01,10480.23
T113669,C10384,V,2023-04-06,Sell,66,194.35,12827.27
T113670,C10229,BRK.B,2025-07-19,Buy,171,301.29,51520.68
T113671,C10136,NVDA,2020-06-29,Buy,62,339.17,21028.28
T113672,C10920,MSFT,2020-03-22,Sell,117,239.2,27986.0
T113673,C10010,JNJ,2025-08-05,Buy,25,171.2,4280.01
T113674,C10854,TSLA,2021-11-24,Sell,158,202.95,32065.43
T113675,C10235,NVDA,2024-07-26,Sell,87,325.65,28331.41
T113676,C10789,BRK.B,2022-03-01,Buy,175,275.02,48128.67
T113677,C10030,NVDA,2020-07-04,Buy,154,349.78,53865.72
T113678,C10532,BRK.B,2023-06-19,Sell,136,311.15,42316.79
T113679,C10677,JNJ,2025-02-15,Sell,14,147.21,2060.9
T113680,C10447,TSLA,2020-08-02,Sell,28,203.37,5694.48
T113681,C10005,NVDA,2021-06-24,Buy,156,327.9,51152.81
T113682,C10997,JNJ,2021-03-27,Sell,186,137.08,25497.24
T113683,C10381,NVDA,2022-06-29,Sell,167,431.56,72069.86
T113684,C10423,GOOGL,2022-01-05,Buy,160,110.99,17758.4
T113685,C10762,JNJ,2020-07-22,Sell,72,142.16,10235.44
T113686,C10183,GOOGL,2024-08-10,Sell,28,159.28,4459.81
T113687,C10364,AMZN,2024-09-13,Buy,98,142.75,13989.94
T113688,C10322,JPM,2020-12-12,Sell,68,125.25,8517.14
T113689,C10351,JPM,2020-09-25,Buy,185,166.15,30737.87
T113690,C10610,JNJ,2025-11-17,Buy,101,134.33,13567.79
T113691,C10679,AMZN,2023-02-01,Sell,175,139.26,24369.83
T113692,C10451,TSLA,2020-05-04,Sell,108,167.0,18035.9
T113693,C10693,NVDA,2024-02-18,Sell,151,357.55,53990.38
T113694,C10877,MSFT,2022-09-12,Sell,173,320.8,55498.48
T113695,C10463,JPM,2021-09-13,Buy,116,146.36,16977.24
T113696,C10537,JNJ,2022-11-13,Sell,175,173.79,30412.93
T113697,C10006,AMZN,2021-10-17,Buy,157,141.47,22210.37
T113698,C10135,AMZN,2023-06-08,Buy,188,105.26,19789.35
T113699,C10229,AAPL,2020-02-18,Sell,2,123.25,246.5
T113700,C10239,BRK.B,2023-07-18,Sell,88,353.51,31108.79
T113701,C10222,JNJ,2025-02-18,Buy,53,133.25,7062.22
T113702,C10029,TSLA,2020-03-15,Sell,176,162.19,28545.8
T113703,C10161,TSLA,2020-11-11,Sell,51,238.7,12173.46
T113704,C10450,GOOGL,2024-11-22,Buy,4,130.93,523.72
T113705,C10181,GOOGL,2021-04-18,Buy,136,119.26,16219.05
T113706,C10566,V,2025-03-04,Sell,133,205.79,27369.54
T113707,C10108,AMZN,2021-11-30,Sell,42,110.74,4651.09
T113708,C10904,V,2020-05-01,Buy,139,213.22,29637.74
T113709,C10856,JNJ,2023-12-10,Sell,76,143.99,10943.45
T113710,C10440,AMZN,2024-07-07,Sell,135,109.73,14813.79
T113711,C10533,NVDA,2021-06-17,Sell,147,476.62,70063.38
T113712,C10316,MSFT,2020-06-06,Sell,46,235.38,10827.6
T113713,C10030,GOOGL,2022-12-16,Sell,136,132.69,18046.52
T113714,C10545,V,2021-08-06,Buy,112,195.11,21852.6
T113715,C10881,TSLA,2023-02-19,Buy,47,194.77,9154.19
T113716,C10377,V,2024-09-24,Buy,145,195.21,28305.2
T113717,C10267,MSFT,2024-03-04,Buy,139,299.78,41669.26
T113718,C10756,GOOGL,2020-09-29,Sell,75,134.42,10081.24
T113719,C10174,JPM,2021-04-04,Buy,119,149.39,17777.9
T113720,C10259,JNJ,2023-10-10,Sell,52,135.52,7047.05
T113721,C10725,GOOGL,2023-09-07,Buy,138,119.06,16429.97
T113722,C10038,JNJ,2020-05-19,Sell,40,182.41,7296.58
T113723,C10097,V,2025-10-19,Buy,1,248.04,248.04
T113724,C10818,NVDA,2020-08-08,Buy,141,458.35,64626.9
T113725,C10137,GOOGL,2021-12-22,Sell,159,126.02,20037.45
T113726,C10178,NVDA,2021-02-16,Sell,45,433.39,19502.36
T113727,C10294,AAPL,2020-02-10,Buy,22,120.7,2655.38
T113728,C10763,GOOGL,2023-08-27,Sell,31,135.16,4190.08
T113729,C10801,AMZN,2022-07-10,Buy,185,143.69,26582.29
T113730,C10436,TSLA,2023-05-11,Sell,37,194.63,7201.33
T113731,C10763,NVDA,2021-01-15,Sell,96,349.22,33524.91
T113732,C10054,AMZN,2022-10-18,Sell,51,138.54,7065.55
T113733,C10937,AMZN,2023-03-10,Buy,22,131.16,2885.5
T113734,C10799,MSFT,2024-08-30,Sell,81,249.8,20233.54
T113735,C10829,AMZN,2022-09-06,Sell,75,139.3,10447.52
T113736,C10287,GOOGL,2025-08-26,Buy,22,141.96,3123.07
T113737,C10733,V,2022-04-20,Sell,101,244.78,24723.12
T113738,C10850,JPM,2023-06-02,Buy,78,160.07,12485.82
T113739,C10757,AAPL,2023-09-25,Buy,17,138.92,2361.63
T113740,C10105,JPM,2023-10-31,Sell,33,153.86,5077.25
T113741,C10534,JPM,2024-03-28,Sell,18,119.07,2143.2
T113742,C10820,NVDA,2020-02-10,Sell,131,380.79,49883.89
T113743,C10752,BRK.B,2024-10-05,Sell,40,273.33,10933.38
T113744,C10186,GOOGL,2023-03-25,Sell,129,140.66,18145.26
T113745,C10874,TSLA,2024-04-21,Sell,17,166.92,2837.57
T113746,C10814,V,2025-10-08,Buy,8,235.11,1880.87
T113747,C10569,JPM,2020-01-20,Sell,105,134.55,14127.96
T113748,C10339,AAPL,2020-04-06,Sell,106,144.34,15299.63
T113749,C10806,TSLA,2025-06-20,Sell,190,169.35,32177.16
T113750,C10706,TSLA,2024-12-15,Sell,18,219.32,3947.8
T113751,C10377,BRK.B,2022-12-17,Buy,91,358.78,32648.82
T113752,C10331,JPM,2025-07-29,Buy,28,139.39,3902.9
T113753,C10864,NVDA,2021-11-26,Sell,120,393.15,47177.7
T113754,C10866,JNJ,2021-12-27,Buy,14,172.27,2411.85
T113755,C10475,NVDA,2023-10-20,Sell,44,411.68,18113.81
T113756,C10676,BRK.B,2021-09-04,Buy,99,337.28,33391.1
T113757,C10310,TSLA,2025-04-17,Buy,128,178.94,22904.06
T113758,C10781,JPM,2022-05-14,Sell,108,116.08,12536.51
T113759,C10280,TSLA,2025-05-09,Sell,108,208.33,22499.25
T113760,C10828,NVDA,2022-01-01,Sell,19,399.27,7586.11
T113761,C10814,AAPL,2024-03-28,Sell,10,158.55,1585.45
T113762,C10708,AMZN,2023-10-13,Sell,196,120.54,23626.23
T113763,C10130,BRK.B,2023-12-26,Sell,45,356.03,16021.26
T113764,C10277,JPM,2021-12-24,Sell,121,123.03,14887.05
T113765,C10249,TSLA,2024-10-31,Sell,58,222.79,12921.83
T113766,C10548,AMZN,2022-03-14,Buy,10,128.2,1282.02
T113767,C10024,JPM,2024-03-01,Buy,131,145.94,19118.38
T113768,C10072,MSFT,2025-08-13,Buy,1,263.61,263.61
T113769,C10062,V,2025-05-09,Sell,87,231.87,20172.32
T113770,C10210,TSLA,2021-06-21,Buy,27,195.35,5274.51
T113771,C10234,AAPL,2020-06-16,Buy,82,176.67,14487.34
T113772,C10413,TSLA,2021-08-28,Sell,140,223.77,31327.79
T113773,C10281,AAPL,2025-01-23,Buy,40,155.54,6221.49
T113774,C10673,JNJ,2021-07-28,Sell,153,168.82,25829.8
T113775,C10668,AAPL,2021-11-30,Buy,169,149.52,25268.79
T113776,C10160,GOOGL,2022-08-31,Sell,108,146.08,15776.81
T113777,C10829,TSLA,2022-10-20,Sell,113,164.78,18620.42
T113778,C10252,JNJ,2022-04-29,Buy,111,128.22,14232.75
T113779,C10551,V,2021-11-10,Sell,158,208.1,32880.16
T113780,C10407,V,2024-01-04,Sell,77,228.3,17578.86
T113781,C10922,AMZN,2020-02-07,Sell,151,134.0,20233.81
T113782,C10921,JNJ,2021-08-20,Sell,103,128.41,13226.54
T113783,C10791,BRK.B,2025-03-14,Sell,196,324.71,63643.81
T113784,C10559,JPM,2023-04-04,Sell,39,113.71,4434.53
T113785,C10092,GOOGL,2020-06-14,Buy,2,158.99,317.98
T113786,C10910,BRK.B,2022-04-15,Sell,81,299.67,24273.36
T113787,C10741,TSLA,2024-07-31,Sell,65,206.0,13390.3
T113788,C10865,AAPL,2025-06-19,Buy,181,122.48,22169.32
T113789,C10783,NVDA,2025-07-30,Buy,123,331.73,40802.9
T113790,C10682,MSFT,2021-08-04,Buy,184,321.34,59126.71
T113791,C10616,JPM,2020-09-23,Buy,106,114.14,12098.76
T113792,C10324,BRK.B,2023-06-28,Sell,179,293.34,52507.15
T113793,C10366,V,2022-02-20,Sell,37,194.97,7213.72
T113794,C10080,V,2021-08-06,Sell,193,229.24,44243.04
T113795,C10973,AMZN,2021-08-08,Sell,102,132.54,13518.7
T113796,C10927,AAPL,2021-05-31,Sell,28,139.79,3914.2
T113797,C10188,TSLA,2023-05-29,Buy,76,166.32,12640.49
T113798,C10513,V,2025-07-07,Sell,84,239.9,20151.67
T113799,C10098,JPM,2023-10-03,Buy,10,156.1,1561.02
T113800,C10366,GOOGL,2020-04-19,Sell,28,138.1,3866.71
T113801,C10893,JNJ,2025-04-16,Sell,152,182.69,27768.97
T113802,C10899,GOOGL,2020-03-20,Buy,125,135.38,16922.78
T113803,C10125,BRK.B,2022-10-16,Sell,188,354.46,66638.06
T113804,C10037,NVDA,2021-04-06,Sell,143,430.05,61496.64
T113805,C10368,JPM,2022-01-02,Buy,15,146.22,2193.37
T113806,C10962,AMZN,2022-07-05,Buy,58,115.65,6707.94
T113807,C10152,AAPL,2021-01-10,Sell,155,179.59,27836.56
T113808,C10694,AAPL,2025-10-16,Buy,130,136.36,17726.84
T113809,C10779,AMZN,2025-03-30,Buy,140,122.67,17174.1
T113810,C10001,NVDA,2023-09-16,Buy,7,440.72,3085.04
T113811,C10275,V,2021-12-15,Sell,48,218.73,10498.88
T113812,C10758,JPM,2024-07-25,Buy,61,129.04,7871.55
T113813,C10187,AAPL,2020-01-07,Sell,58,174.99,10149.23
T113814,C10068,TSLA,2021-11-25,Sell,183,207.13,37904.68
T113815,C10746,JNJ,2025-03-16,Sell,40,137.22,5488.7
T113816,C10382,BRK.B,2023-04-29,Sell,27,346.76,9362.59
T113817,C10932,JNJ,2020-03-24,Sell,122,171.79,20958.92
T113818,C10070,V,2021-01-25,Buy,2,244.18,488.36
T113819,C10365,JPM,2020-04-08,Buy,85,139.85,11886.83
T113820,C10351,V,2021-10-20,Buy,73,263.45,19231.92
T113821,C10872,JPM,2023-11-23,Sell,146,167.72,24486.77
T113822,C10268,BRK.B,2021-07-09,Sell,19,258.75,4916.27
T113823,C10067,TSLA,2024-01-16,Sell,117,218.93,25615.22
T113824,C10751,AMZN,2020-01-15,Sell,87,126.17,10976.47
T113825,C10591,MSFT,2020-12-11,Buy,36,236.67,8520.13
T113826,C10032,MSFT,2023-11-13,Sell,40,271.92,10876.74
T113827,C10540,MSFT,2022-07-16,Sell,169,321.65,54359.16
T113828,C10449,JPM,2023-04-14,Sell,165,155.57,25668.94
T113829,C10289,TSLA,2022-06-15,Sell,178,228.76,40719.78
T113830,C10065,GOOGL,2021-05-01,Buy,24,138.83,3331.83
T113831,C10035,JNJ,2023-08-02,Sell,57,137.73,7850.6
T113832,C10476,TSLA,2020-11-14,Buy,79,196.76,15544.34
T113833,C10199,NVDA,2024-03-27,Buy,7,363.39,2543.7
T113834,C10476,V,2022-12-28,Sell,10,239.61,2396.15
T113835,C10125,AMZN,2025-02-01,Sell,55,129.5,7122.46
T113836,C10232,GOOGL,2024-07-21,Sell,67,139.69,9359.31
T113837,C10970,JPM,2024-07-05,Sell,151,141.8,21411.93
T113838,C10864,GOOGL,2020-06-08,Buy,36,145.2,5227.18
T113839,C10648,NVDA,2025-03-25,Sell,184,321.58,59170.95
T113840,C10203,BRK.B,2023-11-17,Sell,11,316.95,3486.41
T113841,C10580,MSFT,2024-11-17,Sell,118,256.87,30310.59
T113842,C10166,BRK.B,2025-03-10,Sell,31,248.1,7691.21
T113843,C10280,MSFT,2020-04-12,Sell,99,268.03,26535.27
T113844,C10835,MSFT,2024-01-17,Buy,144,268.96,38729.73
T113845,C10803,GOOGL,2025-09-28,Buy,161,148.65,23932.04
T113846,C10974,JNJ,2024-10-29,Buy,200,141.78,28356.89
T113847,C10838,BRK.B,2024-06-27,Buy,87,319.52,27798.39
T113848,C10410,AMZN,2022-12-18,Buy,123,127.67,15703.28
T113849,C10258,GOOGL,2025-08-15,Buy,98,128.36,12578.81
T113850,C10625,BRK.B,2023-07-02,Sell,101,280.7,28350.81
T113851,C10498,GOOGL,2022-11-26,Buy,119,137.98,16420.1
T113852,C10658,MSFT,2022-07-30,Sell,160,299.31,47890.17
T113853,C10029,BRK.B,2022-11-04,Sell,25,337.47,8436.79
T113854,C10929,GOOGL,2022-09-02,Buy,12,119.66,1435.97
T113855,C10385,BRK.B,2023-04-21,Buy,139,295.82,41118.53
T113856,C10993,NVDA,2024-02-08,Sell,36,329.77,11871.9
T113857,C10216,JNJ,2020-03-20,Buy,79,170.19,13444.97
T113858,C10223,JNJ,2022-03-16,Buy,105,137.39,14425.51
T113859,C10680,V,2025-09-13,Buy,52,204.3,10623.56
T113860,C10961,MSFT,2021-01-03,Buy,34,288.03,9793.09
T113861,C10437,V,2024-03-01,Buy,55,178.49,9816.96
T113862,C10731,TSLA,2020-06-04,Sell,160,164.83,26372.17
T113863,C10270,JNJ,2022-05-19,Sell,89,152.45,13567.98
T113864,C10133,JNJ,2022-02-17,Buy,58,170.73,9902.12
T113865,C10115,NVDA,2020-06-08,Buy,4,326.53,1306.13
T113866,C10380,AAPL,2020-04-15,Sell,12,136.75,1641.02
T113867,C10482,JNJ,2025-01-14,Buy,60,182.01,10920.32
T113868,C10874,TSLA,2021-02-23,Buy,200,198.69,39738.9
T113869,C10230,AMZN,2022-07-10,Sell,102,103.42,10548.62
T113870,C10448,AMZN,2024-11-09,Sell,93,124.12,11542.85
T113871,C10291,BRK.B,2020-08-18,Buy,187,328.85,61495.57
T113872,C10379,AAPL,2021-10-30,Buy,48,153.11,7349.45
T113873,C10314,AMZN,2020-11-23,Sell,16,104.69,1674.99
T113874,C10311,NVDA,2020-07-06,Buy,55,358.3,19706.67
T113875,C10657,GOOGL,2025-09-28,Buy,27,122.95,3319.77
T113876,C10324,GOOGL,2022-08-15,Buy,39,144.2,5623.92
T113877,C10366,GOOGL,2020-07-28,Sell,64,130.77,8369.18
T113878,C10134,AAPL,2023-03-12,Sell,9,175.08,1575.73
T113879,C10568,MSFT,2022-02-18,Buy,32,225.21,7206.77
T113880,C10448,TSLA,2025-12-20,Buy,64,201.91,12922.51
T113881,C10784,TSLA,2025-03-07,Sell,186,239.08,44468.64
T113882,C10651,JPM,2024-01-07,Buy,153,146.14,22359.66
T113883,C10786,JPM,2024-03-31,Buy,159,129.38,20571.76
T113884,C10843,V,2021-10-24,Sell,27,215.03,5805.71
T113885,C10151,TSLA,2022-03-12,Sell,33,196.16,6473.16
T113886,C10854,MSFT,2021-11-15,Buy,168,258.04,43350.41
T113887,C10259,BRK.B,2020-05-21,Sell,50,353.88,17694.02
T113888,C10517,AMZN,2022-07-27,Sell,34,143.86,4891.33
T113889,C10611,V,2022-03-05,Buy,114,239.28,27278.28
T113890,C10455,JPM,2022-08-14,Sell,185,167.44,30977.17
T113891,C10282,TSLA,2020-08-09,Buy,113,201.82,22805.25
T113892,C10475,BRK.B,2023-04-18,Sell,191,270.44,51653.52
T113893,C10056,GOOGL,2022-06-08,Sell,128,133.18,17046.61
T113894,C10970,GOOGL,2020-11-03,Buy,124,143.07,17740.96
T113895,C10176,JNJ,2021-09-29,Buy,166,139.5,23157.32
T113896,C10550,V,2020-10-17,Buy,13,237.37,3085.79
T113897,C10856,BRK.B,2021-10-04,Sell,57,333.43,19005.54
T113898,C10672,GOOGL,2022-09-07,Sell,161,159.01,25599.88
T113899,C10063,JNJ,2020-11-01,Sell,188,163.7,30775.98
T113900,C10646,NVDA,2025-04-29,Sell,60,400.27,24016.14
T113901,C10394,BRK.B,2022-11-25,Buy,49,260.31,12755.33
T113902,C10110,AAPL,2024-04-13,Buy,81,131.85,10680.25
T113903,C10154,TSLA,2022-08-31,Sell,56,191.59,10729.08
T113904,C10889,V,2025-12-22,Buy,160,249.64,39941.66
T113905,C10633,JPM,2025-09-10,Sell,33,121.89,4022.51
T113906,C10523,NVDA,2025-02-22,Sell,6,412.74,2476.42
T113907,C10409,GOOGL,2023-03-31,Sell,167,145.91,24367.27
T113908,C10621,AMZN,2021-08-27,Buy,200,100.52,20103.29
T113909,C10222,TSLA,2022-05-18,Buy,164,232.97,38207.23
T113910,C10848,TSLA,2021-03-21,Buy,96,217.81,20909.35
T113911,C10160,JPM,2024-04-11,Buy,34,136.49,4640.72
T113912,C10716,BRK.B,2021-11-23,Sell,92,258.56,23787.9
T113913,C10650,AAPL,2023-04-14,Buy,123,129.24,15896.99
T113914,C10115,GOOGL,2020-02-17,Buy,200,155.46,31092.22
T113915,C10407,TSLA,2022-02-01,Buy,111,183.82,20404.31
T113916,C10805,AAPL,2022-02-27,Buy,161,148.1,23843.6
T113917,C10948,GOOGL,2020-05-30,Buy,103,122.57,12624.41
