client_id,age,income_bracket,risk_tolerance,investment_experience,join_date,country,tenure_days,account_balance,last_updated,trade_count,total_trade_value,avg_trade_value,std_trade_value,total_quantity,avg_quantity,total_transaction_value,transaction_count,deposit_ratio,avg_daily_trades,value_per_trade
C10383,67,Medium,Medium,Advanced,2023-11-25,Germany,662,20020,2025-09-16 18:10:22.451644,105,2134238.99,20326.09,14531.99,10602,100.97,32777.0,5,0.4,0.15861027190332327,20326.085619047622
C10384,41,Low,High,Advanced,2022-06-28,UK,1177,41751,2025-09-16 18:10:22.451644,96,1908377.75,19878.93,17023.05,9224,96.08,61904.0,5,0.8,0.08156329651656755,19878.934895833332
C10385,21,Medium,High,Advanced,2020-01-25,Australia,2062,38846,2025-09-16 18:10:22.452641,108,2265113.14,20973.27,16052.28,10693,99.01,48562.0,5,0.6,0.052376333656644035,20973.269814814816
C10386,36,Medium,Low,Beginner,2025-01-28,Canada,232,38443,2025-09-16 18:10:22.452641,88,1837572.01,20881.5,14462.52,9158,104.07,38776.0,2,0.5,0.3793103448275862,20881.500113636364
C10387,35,Low,Medium,Intermediate,2022-12-10,USA,1012,42208,2025-09-16 18:10:22.453645,95,1895702.07,19954.76,17537.74,8512,89.6,47824.0,2,1.0,0.09387351778656126,19954.75863157895
C10388,48,High,Very High,Beginner,2023-08-15,Japan,764,21494,2025-09-16 18:10:22.453645,104,2080758.53,20007.29,14098.73,10354,99.56,21494.0,1,1.0,0.13612565445026178,20007.29355769231
C10389,44,Medium,Low,Intermediate,2024-03-21,UK,545,24174,2025-09-16 18:10:22.454642,99,2251060.95,22737.99,15506.5,10718,108.26,26738.0,2,0.5,0.181651376146789,22737.989393939395
C10390,48,High,Very High,Advanced,2021-11-06,Canada,1411,8343,2025-09-16 18:10:22.454642,117,2250131.09,19231.89,14051.84,11281,96.42,58800.6,15,0.33,0.08291991495393337,19231.889658119657
C10391,46,Low,Very High,Intermediate,2022-07-09,UK,1166,5072,2025-09-16 18:10:22.455640,108,2148826.5,19896.54,15825.1,9938,92.02,6438.0,2,1.0,0.09262435677530018,19896.541666666668
C10392,46,High,Very High,Intermediate,2020-02-17,Canada,2039,34961,2025-09-16 18:10:22.455640,115,1953749.06,16989.12,15118.27,9587,83.37,63026.0,7,0.86,0.05640019617459539,16989.122260869564
C10393,36,High,Very High,Beginner,2024-01-24,Japan,602,48794,2025-09-16 18:10:22.456638,105,2456584.37,23396.04,16363.44,11167,106.35,51712.0,2,1.0,0.1744186046511628,23396.04161904762
C10394,35,Low,High,Beginner,2023-02-11,UK,949,6835,2025-09-16 18:10:22.456638,98,1996590.08,20373.37,15307.44,9231,94.19,48330.0,9,0.67,0.10326659641728135,20373.368163265306
C10395,57,High,Low,Beginner,2023-12-27,Germany,630,19772,2025-09-16 18:10:22.457635,119,1842638.81,15484.36,10603.35,10366,87.11,20070.0,2,0.5,0.18888888888888888,15484.35974789916
C10396,65,High,Very High,Intermediate,2025-02-11,UK,218,6853,2025-09-16 18:10:22.457635,95,1982981.88,20873.49,15000.58,9492,99.92,6853.0,1,1.0,0.43577981651376146,20873.493473684208
C10397,35,High,High,Advanced,2024-06-27,Australia,447,19502,2025-09-16 18:10:22.458632,116,2868809.09,24731.11,17982.02,13205,113.84,27662.0,4,0.5,0.2595078299776286,24731.112844827585
C10398,19,Medium,Low,Intermediate,2025-04-07,USA,163,12529,2025-09-16 18:10:22.458632,103,2174750.83,21114.09,15299.61,10558,102.5,14876.0,2,0.5,0.6319018404907976,21114.08572815534
C10399,18,Low,Very High,Beginner,2025-07-27,Germany,52,9759,2025-09-16 18:10:22.459630,82,1736879.54,21181.46,16674.92,8419,102.67,9759.0,1,1.0,1.5769230769230769,21181.45780487805
C10400,64,Medium,Medium,Beginner,2023-07-07,Germany,803,43526,2025-09-16 18:10:22.460625,88,1845732.1,20974.23,14606.17,8780,99.77,52657.0,6,0.33,0.1095890410958904,20974.22840909091
C10401,67,Low,Low,Intermediate,2024-10-15,USA,337,12245,2025-09-16 18:10:22.461622,97,2105154.88,21702.63,15096.93,9785,100.88,25821.0,3,0.67,0.2878338278931751,21702.62762886598
C10402,27,High,Low,Advanced,2020-07-22,Japan,1883,30663,2025-09-16 18:10:22.462619,113,2212204.58,19577.03,14774.09,11315,100.13,62932.0,8,0.62,0.06001062134891131,19577.03168141593
C10403,23,Medium,Medium,Advanced,2022-10-24,Canada,1059,9803,2025-09-16 18:10:22.462619,100,2365382.48,23653.82,19718.37,10186,101.86,59200.0,13,0.38,0.09442870632672333,23653.8248
C10404,59,Medium,Low,Advanced,2022-09-21,Germany,1092,32039,2025-09-16 18:10:22.463616,102,2173850.41,21312.26,17780.39,9967,97.72,32039.0,1,1.0,0.09340659340659341,21312.258921568628
C10405,20,Medium,Very High,Beginner,2025-01-15,Canada,245,41973,2025-09-16 18:10:22.463616,82,1725964.74,21048.35,14556.14,8746,106.66,44921.0,2,0.5,0.3346938775510204,21048.350487804877
C10406,26,High,Very High,Advanced,2020-02-01,Germany,2055,6711,2025-09-16 18:10:22.464613,114,2347103.09,20588.62,13584.98,11638,102.09,57197.0,12,0.58,0.05547445255474453,20588.623596491227
C10407,61,Low,Low,Advanced,2021-04-27,Australia,1604,28588,2025-09-16 18:10:22.464613,105,2359427.62,22470.74,15972.1,11178,106.46,78260.0,15,0.53,0.06546134663341646,22470.73923809524
C10408,24,Medium,Very High,Intermediate,2021-06-04,Canada,1566,14301,2025-09-16 18:10:22.465611,77,1497089.63,19442.72,13145.46,7721,100.27,14301.0,1,1.0,0.0491698595146871,19442.722467532465
C10409,55,Low,High,Beginner,2021-02-08,Japan,1682,6531,2025-09-16 18:10:22.465611,96,2247725.32,23413.81,15939.06,11169,116.34,13037.0,4,0.25,0.057074910820451845,23413.805416666666
C10410,34,Low,Very High,Intermediate,2024-11-06,Australia,315,49386,2025-09-16 18:10:22.466609,101,2264484.89,22420.64,15965.2,11051,109.42,64362.0,5,0.4,0.32063492063492066,22420.642475247525
C10411,38,Low,High,Advanced,2022-07-12,Australia,1163,44349,2025-09-16 18:10:22.466609,104,1976540.08,19005.19,14713.83,9707,93.34,49009.0,2,1.0,0.08942390369733448,19005.19307692308
C10412,27,Medium,Very High,Intermediate,2022-09-16,Japan,1097,12355,2025-09-16 18:10:22.466609,104,2464216.3,23694.39,19541.84,10696,102.85,23728.0,5,0.6,0.09480401093892434,23694.387499999997
C10413,21,High,Very High,Intermediate,2025-07-03,UK,76,44709,2025-09-16 18:10:22.468118,102,2231686.75,21879.28,16043.33,10301,100.99,47745.0,2,0.5,1.3421052631578947,21879.281862745098
C10414,26,High,Medium,Advanced,2020-11-14,UK,1768,26679,2025-09-16 18:10:22.468118,109,2090093.28,19175.17,13575.48,11067,101.53,38409.0,3,0.67,0.06165158371040724,19175.16770642202
C10415,43,High,Low,Intermediate,2024-01-11,USA,615,5154,2025-09-16 18:10:22.469120,115,2341956.65,20364.84,15952.43,10965,95.35,35685.0,9,0.56,0.18699186991869918,20364.840434782607
C10416,62,Medium,High,Beginner,2024-01-18,USA,608,29098,2025-09-16 18:10:22.469120,90,1993108.43,22145.65,15734.04,9386,104.29,29098.0,1,1.0,0.14802631578947367,22145.649222222222
C10417,32,Medium,Low,Advanced,2020-08-21,Canada,1853,40101,2025-09-16 18:10:22.470117,104,2330141.18,22405.2,14883.2,10536,101.31,80490.0,17,0.59,0.05612520237452779,22405.203653846154
C10418,37,Low,Very High,Advanced,2020-07-29,Canada,1876,38240,2025-09-16 18:10:22.471115,114,2309721.39,20260.71,16526.72,10689,93.76,57666.0,6,0.33,0.060767590618336885,20260.713947368422
C10419,34,Medium,Very High,Advanced,2021-10-09,Germany,1439,16024,2025-09-16 18:10:22.471115,105,2147391.41,20451.35,15972.68,10456,99.58,86819.0,16,0.62,0.0729673384294649,20451.346761904762
C10420,29,Medium,Medium,Intermediate,2021-08-27,USA,1482,9578,2025-09-16 18:10:22.472112,99,1982161.33,20021.83,15215.14,9532,96.28,22385.0,5,0.4,0.06680161943319839,20021.831616161617
C10421,61,High,Low,Beginner,2020-07-20,USA,1885,6760,2025-09-16 18:10:22.472112,91,1677529.08,18434.39,15166.02,8867,97.44,44438.0,11,0.64,0.04827586206896552,18434.385494505495
C10422,37,Low,Low,Beginner,2024-11-08,Australia,313,17776,2025-09-16 18:10:22.473110,91,2266854.82,24910.49,18295.96,10127,111.29,17776.0,1,1.0,0.29073482428115016,24910.492527472525
C10423,67,Low,High,Beginner,2020-05-02,USA,1964,11585,2025-09-16 18:10:22.473110,106,2473934.39,23339.0,18911.94,11205,105.71,19135.0,2,1.0,0.0539714867617108,23339.003679245285
C10424,65,High,High,Intermediate,2024-05-27,Canada,478,8904,2025-09-16 18:10:22.474107,111,2412530.8,21734.51,16475.82,11771,106.05,22468.0,4,0.75,0.23221757322175732,21734.51171171171
C10425,44,High,High,Beginner,2023-02-01,Germany,959,17060,2025-09-16 18:10:22.474107,87,1604000.48,18436.79,14688.5,7874,90.51,43205.0,5,0.8,0.09071949947862357,18436.787126436782
C10426,57,High,High,Intermediate,2021-12-12,Japan,1375,7529,2025-09-16 18:10:22.475713,103,2551752.04,24774.29,19420.8,10981,106.61,21941.0,8,0.5,0.07490909090909091,24774.291650485437
C10427,65,High,High,Beginner,2020-05-04,USA,1962,7484,2025-09-16 18:10:22.476253,102,2013086.92,19736.15,15949.02,9624,94.35,67318.0,18,0.56,0.05198776758409786,19736.146274509803
C10428,67,Low,High,Intermediate,2024-11-16,Canada,305,36916,2025-09-16 18:10:22.477352,104,2130439.1,20484.99,15387.41,10271,98.76,36916.0,1,1.0,0.34098360655737703,20484.991346153845
C10429,51,Low,High,Beginner,2023-09-16,Germany,732,24584,2025-09-16 18:10:22.477903,98,2197098.09,22419.37,16571.49,10380,105.92,24584.0,1,1.0,0.13387978142076504,22419.368265306122
C10430,52,Low,Low,Intermediate,2024-04-02,USA,533,13985,2025-09-16 18:10:22.478493,77,1709945.4,22207.08,15796.72,7561,98.19,18618.0,2,0.5,0.14446529080675422,22207.083116883117
C10431,52,High,High,Beginner,2025-01-06,Germany,254,38084,2025-09-16 18:10:22.479048,87,1908412.66,21935.78,17318.33,8869,101.94,60976.0,5,1.0,0.3425196850393701,21935.777701149425
C10432,39,Medium,Low,Beginner,2024-09-06,Canada,376,45166,2025-09-16 18:10:22.479600,80,1642107.97,20526.35,16698.29,7364,92.05,45166.0,1,1.0,0.2127659574468085,20526.349625
C10433,44,High,Medium,Advanced,2025-01-03,Japan,257,36669,2025-09-16 18:10:22.480148,88,2063803.22,23452.31,19084.26,9175,104.26,36669.0,1,1.0,0.3424124513618677,23452.30931818182
C10434,59,Medium,Low,Advanced,2020-04-11,UK,1985,24790,2025-09-16 18:10:22.480697,117,2132356.13,18225.27,14660.15,10867,92.88,33659.0,4,0.25,0.05894206549118388,18225.266068376066
C10435,69,High,Low,Intermediate,2022-05-22,Germany,1214,49411,2025-09-16 18:10:22.481245,118,2389674.95,20251.48,13327.71,12213,103.5,78442.0,7,0.86,0.09719934102141681,20251.482627118647
C10436,19,Low,High,Intermediate,2023-04-13,Germany,888,18038,2025-09-16 18:10:22.481794,103,1993349.2,19352.9,16725.25,9871,95.83,18038.0,1,1.0,0.11599099099099099,19352.90485436893
C10437,54,Low,Very High,Beginner,2022-04-25,Canada,1241,44502,2025-09-16 18:10:22.481794,88,1773768.02,20156.45,16172.79,8539,97.03,70354.0,9,0.56,0.07091055600322321,20156.454772727273
C10438,56,High,Low,Intermediate,2023-04-26,Australia,875,22751,2025-09-16 18:10:22.482830,107,2219435.85,20742.39,15711.18,11037,103.15,37420.0,6,0.17,0.12228571428571429,20742.39112149533
C10439,41,Medium,Low,Advanced,2023-04-24,Japan,877,9743,2025-09-16 18:10:22.482830,111,2560614.97,23068.6,16739.11,11583,104.35,16157.0,2,1.0,0.1265678449258837,23068.603333333336
C10440,27,Medium,Very High,Beginner,2025-12-26,UK,-100,30057,2025-09-16 18:10:22.483829,89,1629023.91,18303.64,15542.58,8168,91.78,30057.0,1,1.0,89.0,18303.639438202244
C10441,70,High,High,Advanced,2023-03-07,Germany,925,10278,2025-09-16 18:10:22.483829,123,2371363.27,19279.38,13834.97,11937,97.05,32472.0,7,0.86,0.13297297297297297,19279.37617886179
C10442,31,Medium,Medium,Beginner,2021-06-12,Canada,1558,19482,2025-09-16 18:10:22.484826,97,2381209.4,24548.55,16491.07,10757,110.9,38890.0,5,0.8,0.06225930680359435,24548.550515463918
C10443,35,Low,Low,Beginner,2022-06-05,Australia,1200,10891,2025-09-16 18:10:22.484826,75,1394932.24,18599.1,17917.79,6583,87.77,40720.0,13,0.38,0.0625,18599.096533333333
C10444,21,High,Medium,Advanced,2022-11-01,USA,1051,16520,2025-09-16 18:10:22.485823,102,2289535.56,22446.43,16840.07,10566,103.59,30670.0,6,0.5,0.09705042816365367,22446.42705882353
C10445,41,Low,Low,Intermediate,2020-06-24,UK,1911,47111,2025-09-16 18:10:22.485823,103,2068597.84,20083.47,16537.65,9826,95.4,75503.0,11,0.45,0.05389848246991104,20083.47417475728
C10446,56,Medium,Very High,Advanced,2022-06-12,Canada,1193,17333,2025-09-16 18:10:22.486820,89,2207789.45,24806.62,16981.73,10591,119.0,46745.0,11,0.55,0.07460184409052809,24806.623033707867
C10447,69,Medium,Very High,Advanced,2020-09-02,Australia,1841,10191,2025-09-16 18:10:22.487822,97,2117737.84,21832.35,16087.06,10009,103.19,55979.0,14,0.43,0.052688756110809344,21832.34886597938
C10448,32,High,Low,Intermediate,2024-12-25,Japan,266,11887,2025-09-16 18:10:22.487822,101,2023055.03,20030.25,15515.02,10258,101.56,11887.0,1,1.0,0.37969924812030076,20030.247821782177
C10449,19,Low,High,Beginner,2023-08-04,Germany,775,30888,2025-09-16 18:10:22.488854,106,2287086.78,21576.29,18229.33,11416,107.7,50060.0,6,0.5,0.1367741935483871,21576.290377358488
C10450,70,Medium,Very High,Beginner,2023-05-26,Japan,845,43828,2025-09-16 18:10:22.488854,92,1946136.29,21153.66,19618.74,8773,95.36,63561.0,8,0.5,0.10887573964497041,21153.65532608696
C10451,26,Low,Very High,Advanced,2025-01-31,Australia,229,36200,2025-09-16 18:10:22.489775,87,1898224.61,21818.67,15359.4,9369,107.69,36200.0,1,1.0,0.3799126637554585,21818.67367816092
C10452,25,High,Very High,Beginner,2023-09-22,Canada,726,30516,2025-09-16 18:10:22.490818,87,1781583.38,20477.97,12904.36,9315,107.07,54641.0,7,0.43,0.11983471074380166,20477.96988505747
C10453,39,High,High,Beginner,2025-06-10,Japan,99,46807,2025-09-16 18:10:22.491814,105,2092720.7,19930.67,15491.37,10077,95.97,46807.0,1,1.0,1.0606060606060606,19930.673333333332
C10454,65,Medium,Very High,Beginner,2020-09-10,Australia,1833,45176,2025-09-16 18:10:22.491814,106,2100200.89,19813.22,17874.97,10117,95.44,45176.0,1,1.0,0.05782869612656847,19813.215943396226
C10455,49,High,High,Beginner,2024-08-04,Japan,409,33997,2025-09-16 18:10:22.492804,96,2162719.49,22528.33,14142.25,11071,115.32,44577.0,3,0.67,0.23471882640586797,22528.328020833334
C10456,22,High,High,Beginner,2021-09-02,Germany,1476,41482,2025-09-16 18:10:22.492804,94,1896870.62,20179.47,12657.08,10131,107.78,45881.0,3,0.67,0.06368563685636856,20179.474680851064
C10457,18,High,Very High,Beginner,2025-08-29,Germany,19,28057,2025-09-16 18:10:22.493802,103,1920565.1,18646.26,15210.6,9754,94.7,32529.0,2,0.5,5.421052631578948,18646.263106796116
C10458,49,High,Low,Beginner,2024-06-26,UK,448,22020,2025-09-16 18:10:22.494410,114,2532769.65,22217.28,14431.65,12538,109.98,32282.0,5,0.4,0.2544642857142857,22217.277631578945
C10459,26,Medium,Medium,Beginner,2025-04-03,Canada,167,20187,2025-09-16 18:10:22.494713,73,1514476.69,20746.26,17228.75,7041,96.45,20187.0,1,1.0,0.437125748502994,20746.25602739726
C10460,60,High,Low,Advanced,2023-03-08,Canada,924,33687,2025-09-16 18:10:22.495749,97,2150101.86,22166.0,15683.13,10112,104.25,39701.0,2,1.0,0.10497835497835498,22165.99855670103
C10461,35,High,Low,Advanced,2020-02-23,Japan,2033,16448,2025-09-16 18:10:22.495749,83,1501701.11,18092.78,14990.03,7363,88.71,46265.0,9,0.56,0.04082636497786522,18092.784457831327
C10462,51,Medium,Medium,Intermediate,2023-11-04,USA,683,46303,2025-09-16 18:10:22.496746,102,2318514.48,22730.53,16900.51,10576,103.69,53930.0,3,1.0,0.1493411420204978,22730.534117647057
C10463,61,Low,Very High,Beginner,2024-10-25,Canada,327,49063,2025-09-16 18:10:22.497744,93,1957519.61,21048.6,14835.95,9376,100.82,61391.0,4,0.5,0.28440366972477066,21048.597956989248
C10464,70,Medium,Low,Intermediate,2024-09-21,Japan,361,5142,2025-09-16 18:10:22.498742,112,2371016.62,21169.79,17648.78,10745,95.94,9870.0,3,0.33,0.31024930747922436,21169.791250000002
C10465,67,Low,Low,Advanced,2022-02-13,Germany,1312,43543,2025-09-16 18:10:22.498742,105,2095939.17,19961.33,15697.54,10391,98.96,73740.0,13,0.23,0.08003048780487805,19961.32542857143
C10466,22,Low,Low,Beginner,2024-06-11,Australia,463,41256,2025-09-16 18:10:22.499738,93,2150611.94,23124.86,18566.54,9618,103.42,50690.0,2,1.0,0.20086393088552915,23124.859569892473
C10467,20,Low,Medium,Intermediate,2020-08-12,Germany,1862,15081,2025-09-16 18:10:22.500735,92,2056153.63,22349.5,15861.45,9604,104.39,15081.0,1,1.0,0.04940923737916219,22349.495978260868
C10468,18,High,Low,Beginner,2023-12-22,Japan,635,16432,2025-09-16 18:10:22.500735,85,1887862.86,22210.15,18056.72,8430,99.18,19108.0,3,0.67,0.13385826771653545,22210.151294117648
C10469,61,Low,Very High,Intermediate,2024-04-29,Australia,506,10111,2025-09-16 18:10:22.501732,122,2623253.17,21502.08,16614.77,12708,104.16,10111.0,1,1.0,0.24110671936758893,21502.075163934427
C10470,62,Low,High,Advanced,2021-12-23,USA,1364,13950,2025-09-16 18:10:22.501732,101,2070929.55,20504.25,15193.68,9849,97.51,27378.0,4,0.75,0.07404692082111437,20504.25297029703
C10471,26,Low,High,Intermediate,2023-05-13,Germany,858,24802,2025-09-16 18:10:22.502730,98,2074073.43,21164.01,15008.71,10569,107.85,64744.0,10,0.6,0.11421911421911422,21164.014591836734
C10472,39,High,High,Advanced,2020-11-21,Japan,1761,12312,2025-09-16 18:10:22.502730,99,2077705.46,20986.92,15346.44,10142,102.44,76038.0,17,0.41,0.056218057921635436,20986.92383838384
C10473,30,High,Medium,Intermediate,2021-02-14,USA,1676,45767,2025-09-16 18:10:22.503727,95,2084670.44,21943.9,18312.96,9469,99.67,74607.0,8,0.75,0.056682577565632455,21943.89936842105
C10474,31,High,Low,Advanced,2020-04-11,UK,1985,40774,2025-09-16 18:10:22.503727,80,1790314.73,22378.93,17153.2,7845,98.06,69488.0,10,0.6,0.04030226700251889,22378.934125
C10475,70,Medium,Low,Advanced,2025-02-05,Japan,224,30809,2025-09-16 18:10:22.504724,97,1941998.33,20020.6,14257.19,9669,99.68,39088.0,3,0.67,0.4330357142857143,20020.601340206187
C10476,55,High,Medium,Intermediate,2024-09-18,UK,364,12281,2025-09-16 18:10:22.504724,96,1804406.27,18795.9,16215.1,8899,92.7,14192.0,2,0.5,0.26373626373626374,18795.898645833335
C10477,67,Low,Very High,Beginner,2025-10-03,Japan,-16,49527,2025-09-16 18:10:22.505722,110,2664857.83,24225.98,16682.76,11704,106.4,49527.0,1,1.0,110.0,24225.980272727273
C10478,19,Low,Medium,Beginner,2021-01-08,Japan,1713,20851,2025-09-16 18:10:22.506719,86,1627119.19,18919.99,14807.39,7841,91.17,80944.0,19,0.42,0.050204319906596614,18919.99058139535
C10479,67,Medium,Low,Beginner,2020-07-09,Canada,1896,16882,2025-09-16 18:10:22.506719,94,2052995.87,21840.38,14805.58,9543,101.52,35470.0,6,0.5,0.049578059071729956,21840.381595744682
C10480,68,Medium,High,Intermediate,2025-10-03,UK,-16,46890,2025-09-16 18:10:22.507716,100,2124118.21,21241.18,13730.06,10688,106.88,46890.0,1,1.0,100.0,21241.182099999998
C10481,29,Medium,Very High,Advanced,2023-02-14,Canada,946,8065,2025-09-16 18:10:22.507716,101,1824441.7,18063.78,13425.24,9236,91.45,21324.0,5,0.6,0.10676532769556026,18063.77920792079
C10482,30,Medium,Low,Advanced,2023-11-20,Australia,667,43708,2025-09-16 18:10:22.508713,107,2105577.81,19678.3,15846.53,10186,95.2,53898.0,4,0.75,0.16041979010494753,19678.297289719627
C10483,65,High,Very High,Intermediate,2021-07-29,Japan,1511,45182,2025-09-16 18:10:22.508713,99,1847786.83,18664.51,13711.64,9270,93.64,71370.0,11,0.55,0.06551952349437459,18664.513434343437
C10484,69,Medium,Medium,Intermediate,2022-12-13,Germany,1009,38768,2025-09-16 18:10:22.509711,100,1902524.18,19025.24,14772.03,9418,94.18,41227.0,2,1.0,0.09910802775024777,19025.2418
C10485,46,Medium,Very High,Advanced,2023-06-18,Canada,822,39535,2025-09-16 18:10:22.511057,82,1756503.08,21420.77,16336.66,8241,100.5,73772.0,9,0.89,0.09975669099756691,21420.769268292683
C10486,44,Medium,Very High,Advanced,2022-07-10,Australia,1165,43561,2025-09-16 18:10:22.511305,102,2326519.37,22809.01,16090.75,10221,100.21,45348.0,2,0.5,0.08755364806866953,22809.01343137255
C10487,61,Low,Medium,Beginner,2021-05-01,USA,1600,39377,2025-09-16 18:10:22.512350,109,2244870.98,20595.15,14048.19,11368,104.29,64164.0,11,0.27,0.068125,20595.146605504586
C10488,34,High,Medium,Advanced,2020-04-07,USA,1989,34262,2025-09-16 18:10:22.512350,99,2250747.35,22734.82,15890.07,10714,108.22,63097.0,11,0.55,0.049773755656108594,22734.82171717172
C10489,29,Medium,High,Beginner,2020-05-30,UK,1936,28455,2025-09-16 18:10:22.513347,97,1895499.93,19541.24,15749.88,9470,97.63,79588.0,15,0.47,0.05010330578512397,19541.236391752576
C10490,60,High,Medium,Intermediate,2021-05-30,Germany,1571,35784,2025-09-16 18:10:22.513347,87,1712405.01,19682.82,14227.56,8566,98.46,70783.0,9,0.56,0.05537873965626989,19682.81620689655
C10491,23,Medium,Very High,Advanced,2022-11-04,Canada,1048,42966,2025-09-16 18:10:22.514344,101,2265588.09,22431.57,19672.26,10284,101.82,70512.0,8,0.5,0.09637404580152671,22431.56524752475
C10492,44,Medium,Very High,Intermediate,2025-01-23,Canada,237,9986,2025-09-16 18:10:22.515341,96,1903737.86,19830.6,16545.95,8698,90.6,9986.0,1,1.0,0.4050632911392405,19830.602708333336
C10493,68,Medium,High,Intermediate,2020-07-01,Canada,1904,24375,2025-09-16 18:10:22.515341,117,2305192.44,19702.5,14692.52,11534,98.58,64372.0,9,0.78,0.06144957983193277,19702.499487179488
C10494,70,Medium,High,Intermediate,2024-07-12,UK,432,9819,2025-09-16 18:10:22.516339,91,1675826.88,18415.68,15922.4,8411,92.43,11542.0,2,0.5,0.21064814814814814,18415.68
